pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_pubdate
Kepler-259 c,Kepler-259,1,2,Transit,2014,Kepler,36.92564000,0.00042000,-0.00042000,0,2014-01-08
Kepler-259 c,Kepler-259,1,2,Transit,2014,Kepler,36.92493100,0.00018100,-0.00018100,0,2014-03
Kepler-259 c,Kepler-259,1,2,Transit,2014,Kepler,36.92495310,0.00011270,-0.00011270,0,2016-05
Kepler-259 c,Kepler-259,1,2,Transit,2014,Kepler,36.92515874,0.00000493,-0.00000493,0,2016-07
Kepler-259 c,Kepler-259,1,2,Transit,2014,Kepler,36.92495310,0.00011270,-0.00011270,0,2014-12-04
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28299829,0.00000800,-0.00000800,0,2018-08-16
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28293091,0.00001410,-0.00001430,0,2015-07
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28299972,0.00000829,-0.00000829,0,2014-12-18
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28299972,0.00000829,-0.00000829,0,2015-09-24
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28000000,,,0,2016-09
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28299972,0.00000829,-0.00000829,0,2016-05
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28290000,,,0,2012-04
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28235626,0.00009700,-0.00009700,0,2012-05
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,,,,,2013-12
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28299829,0.00000800,-0.00000800,0,2017-08-31 00:00
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28307800,0.00003000,-0.00003000,0,2014-01-08
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28301530,0.00000167,-0.00000167,0,2016-07
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,,,,,2018-10
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28299972,0.00000829,-0.00000829,0,2014-12-04
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28000000,0.00030000,-0.00030000,0,2016-03
Kepler-26 b,Kepler-26,1,4,Transit,2011,Kepler,12.28300000,,,0,2013-04
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25120011,0.00001880,-0.00001880,0,2014-12-18
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25204086,0.00025000,-0.00025000,0,2012-05
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25120011,0.00001880,-0.00001880,0,2016-05
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25121397,0.00001814,-0.00001814,0,2018-08-16
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,,,,,2013-12
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25116937,0.00003180,-0.00003210,0,2015-07
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25120011,0.00001880,-0.00001880,0,2014-12-04
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25118601,0.00000211,-0.00000211,0,2016-07
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25121397,0.00001814,-0.00001814,0,2017-08-31 00:00
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25100000,,,0,2013-04
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25130000,,,0,2012-04
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25120011,0.00001880,-0.00001880,0,2015-09-24
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25590000,0.00060000,-0.00060000,0,2016-03
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,,,,,2018-10
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25104800,0.00006800,-0.00006800,0,2014-01-08
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25600000,,,0,2016-09
Kepler-26 c,Kepler-26,1,4,Transit,2011,Kepler,17.25100000,,,0,2017-07
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54391970,0.00000449,-0.00000449,0,2017-08-31 00:00
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54386700,0.00003200,-0.00003200,0,2014-01-08
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54389817,0.00000698,-0.00000698,0,2019-03
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54387093,0.00007100,-0.00007100,0,2012-05
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,,,,,2013-12
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54391970,0.00000449,-0.00000449,0,2018-08-16
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54391789,0.00000567,-0.00000567,0,2014-12-04
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54391789,0.00000567,-0.00000567,0,2015-09-24
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54391789,0.00000567,-0.00000567,0,2016-05
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54391900,0.00001500,-0.00001500,0,2014-03
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,,,,,2018-10
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54400000,,,0,2013-04
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54391419,0.00001150,-0.00001150,0,2015-07
Kepler-26 d,Kepler-26,1,4,Transit,2014,Kepler,3.54391789,0.00000567,-0.00000567,0,2014-12-18
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82767725,0.00009794,-0.00009794,0,2017-08-31 00:00
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82771400,0.00010210,-0.00010210,0,2014-12-04
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,,,,,2018-10
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82771400,0.00010210,-0.00010210,0,2015-09-24
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82767725,0.00009794,-0.00009794,0,2018-08-16
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82766965,0.00000212,-0.00000212,0,2016-07
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,,,,,2013-12
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82787000,0.00039000,-0.00039000,0,2014-01-08
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82763492,0.00016200,-0.00016000,0,2015-07
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82800000,,,0,2013-04
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82791500,0.00017300,-0.00017300,0,2014-03
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82771400,0.00010210,-0.00010210,0,2014-12-18
Kepler-26 e,Kepler-26,1,4,Transit,2014,Kepler,46.82771400,0.00010210,-0.00010210,0,2016-05
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18740532,0.00000194,-0.00000194,0,2016-07
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18746000,0.00004900,-0.00004900,0,2014-01-08
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18741090,0.00001618,-0.00001618,0,2015-09-24
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18741090,0.00001618,-0.00001618,0,2016-05
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18739443,0.00001944,-0.00001944,0,2018-08-16
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18741090,0.00001618,-0.00001618,0,2014-12-18
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18736980,0.00001355,-0.00001355,0,2019-03
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18739443,0.00001944,-0.00001944,0,2017-08-31 00:00
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18741090,0.00001618,-0.00001618,0,2014-12-04
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-260 b,Kepler-260,1,2,Transit,2014,Kepler,8.18739900,0.00002200,-0.00002200,0,2014-03
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.05106510,0.00088200,-0.00088200,0,2015-09-24
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.05106510,0.00088200,-0.00088200,0,2014-12-04
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.05145255,0.00002943,-0.00002943,0,2016-07
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.05030000,0.00220000,-0.00220000,0,2014-01-08
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.04981630,0.00087760,-0.00087760,0,2017-08-31 00:00
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.05068747,0.00042503,-0.00042503,0,2019-03
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.05106510,0.00088200,-0.00088200,0,2016-05
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.05106510,0.00088200,-0.00088200,0,2014-12-18
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.05017800,0.00102600,-0.00102600,0,2014-03
Kepler-260 c,Kepler-260,1,2,Transit,2014,Kepler,76.04981630,0.00087760,-0.00087760,0,2018-08-16
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38122447,0.00002131,-0.00002131,0,2017-08-31 00:00
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38120900,0.00004000,-0.00004000,0,2014-01-08
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38122447,0.00002131,-0.00002131,0,2018-08-16
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38123451,0.00001117,-0.00001117,0,2014-12-18
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38121981,0.00000118,-0.00000118,0,2016-07
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38123233,0.00002202,-0.00002202,0,2019-03
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38122700,0.00001600,-0.00001600,0,2014-03
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38123451,0.00001117,-0.00001117,0,2015-09-24
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38123451,0.00001117,-0.00001117,0,2014-12-04
Kepler-261 b,Kepler-261,1,2,Transit,2014,Kepler,10.38123451,0.00001117,-0.00001117,0,2016-05
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57085800,0.00006900,-0.00006900,0,2014-03
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57090230,0.00010090,-0.00010090,0,2017-08-31 00:00
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57041787,0.00083736,-0.00083736,0,2019-03
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57081569,0.00004692,-0.00004692,0,2014-12-18
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57090230,0.00010090,-0.00010090,0,2018-08-16
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57079771,0.00000216,-0.00000216,0,2016-07
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57081569,0.00004692,-0.00004692,0,2015-09-24
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57081569,0.00004692,-0.00004692,0,2016-05
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57081569,0.00004692,-0.00004692,0,2014-12-04
Kepler-261 c,Kepler-261,1,2,Transit,2014,Kepler,24.57078000,0.00017000,-0.00017000,0,2014-01-08
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06076688,0.00009209,-0.00009209,0,2014-12-18
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06079360,0.00010530,-0.00010530,0,2017-08-31 00:00
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06076688,0.00009209,-0.00009209,0,2015-09-24
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06099268,0.00008014,-0.00008014,0,2019-03
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06076688,0.00009209,-0.00009209,0,2014-12-04
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06085500,0.00016400,-0.00016400,0,2014-03
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06076688,0.00009209,-0.00009209,0,2016-05
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06062000,0.00016000,-0.00016000,0,2014-01-08
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06078532,0.00000989,-0.00000989,0,2016-07
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,13.06079360,0.00010530,-0.00010530,0,2018-08-16
Kepler-262 b,Kepler-262,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85367910,0.00009746,-0.00009746,0,2014-12-04
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85347000,0.00022000,-0.00022000,0,2014-01-08
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85367910,0.00009746,-0.00009746,0,2014-12-18
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85362905,0.00009226,-0.00009226,0,2017-08-31 00:00
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85372200,0.00018700,-0.00018700,0,2014-03
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85367910,0.00009746,-0.00009746,0,2015-09-24
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85363022,0.00026703,-0.00026703,0,2019-03
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85378912,0.00000720,-0.00000720,0,2016-07
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85362905,0.00009226,-0.00009226,0,2018-08-16
Kepler-262 c,Kepler-262,1,2,Transit,2014,Kepler,21.85367910,0.00009746,-0.00009746,0,2016-05
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56806842,0.00005226,-0.00005226,0,2018-08-16
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56808700,0.00006500,-0.00006500,0,2014-03
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56805949,0.00005077,-0.00005077,0,2014-12-18
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56824481,0.00016956,-0.00016956,0,2019-03
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56806000,0.00010000,-0.00010000,0,2014-01-08
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56806842,0.00005226,-0.00005226,0,2017-08-31 00:00
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56805949,0.00005077,-0.00005077,0,2014-12-04
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56805949,0.00005077,-0.00005077,0,2015-09-24
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56808299,0.00000352,-0.00000352,0,2016-07
Kepler-263 b,Kepler-263,1,2,Transit,2014,Kepler,16.56805949,0.00005077,-0.00005077,0,2016-05
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33465000,0.00049000,-0.00049000,0,2014-01-08
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33302620,0.00035480,-0.00035480,0,2014-12-04
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33302620,0.00035480,-0.00035480,0,2014-12-18
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33375115,0.00391682,-0.00391682,0,2019-03
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33302620,0.00035480,-0.00035480,0,2015-09-24
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33277300,0.00045600,-0.00045600,0,2014-03
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33302620,0.00035480,-0.00035480,0,2016-05
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33292990,0.00034560,-0.00034560,0,2018-08-16
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33304842,0.00001054,-0.00001054,0,2016-07
Kepler-263 c,Kepler-263,1,2,Transit,2014,Kepler,47.33292990,0.00034560,-0.00034560,0,2017-08-31 00:00
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80921440,0.00255149,-0.00255149,0,2019-03
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80653330,0.00020830,-0.00020830,0,2017-08-31 00:00
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80684940,0.00028810,-0.00028810,0,2016-05
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80623100,0.00053800,-0.00053800,0,2014-03
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80684940,0.00028810,-0.00028810,0,2015-09-24
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80684940,0.00028810,-0.00028810,0,2014-12-04
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80686000,0.00073000,-0.00073000,0,2014-01-08
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80657815,0.00000773,-0.00000773,0,2016-07
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80684940,0.00028810,-0.00028810,0,2014-12-18
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-264 b,Kepler-264,1,2,Transit,2014,Kepler,40.80653330,0.00020830,-0.00020830,0,2018-08-16
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.10394000,0.00253900,-0.00253900,0,2014-12-04
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.10765000,0.00187000,-0.00187000,0,2018-08-16
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.09140000,0.00770000,-0.00770000,0,2014-01-08
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.10765000,0.00187000,-0.00187000,0,2017-08-31 00:00
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.10394000,0.00253900,-0.00253900,0,2014-12-18
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.10126100,0.00367800,-0.00367800,0,2014-03
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.10244895,0.00001924,-0.00001924,0,2016-07
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.10394000,0.00253900,-0.00253900,0,2016-05
Kepler-264 c,Kepler-264,1,2,Transit,2014,Kepler,140.10394000,0.00253900,-0.00253900,0,2015-09-24
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84619299,0.00003681,-0.00003681,0,2015-09-24
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84618786,0.00004883,-0.00004883,0,2019-03
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84626200,0.00006300,-0.00006300,0,2014-03
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84611300,0.00009700,-0.00009700,0,2014-01-08
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84619299,0.00003681,-0.00003681,0,2016-05
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84619236,0.00004036,-0.00004036,0,2017-08-31 00:00
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,,,,,2018-10
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84619236,0.00004036,-0.00004036,0,2018-08-16
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84619299,0.00003681,-0.00003681,0,2014-12-04
Kepler-265 b,Kepler-265,1,4,Transit,2014,Kepler,6.84619299,0.00003681,-0.00003681,0,2014-12-18
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02902105,0.00006975,-0.00006975,0,2014-12-04
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02902105,0.00006975,-0.00006975,0,2014-12-18
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02902817,0.00008231,-0.00008231,0,2019-03
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02902786,0.00007532,-0.00007532,0,2017-08-31 00:00
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02885000,0.00016000,-0.00016000,0,2014-01-08
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02902105,0.00006975,-0.00006975,0,2016-05
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,,,,,2018-10
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02893700,0.00013600,-0.00013600,0,2014-03
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02893963,0.00000526,-0.00000526,0,2016-07
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02902105,0.00006975,-0.00006975,0,2015-09-24
Kepler-265 c,Kepler-265,1,4,Transit,2014,Kepler,17.02902786,0.00007532,-0.00007532,0,2018-08-16
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.13080820,0.00036900,-0.00036900,0,2014-12-18
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.13061700,0.00065800,-0.00065800,0,2014-03
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.13121470,0.00035820,-0.00035820,0,2017-08-31 00:00
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.13121470,0.00035820,-0.00035820,0,2018-08-16
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.13042000,0.00082000,-0.00082000,0,2014-01-08
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.12984363,0.00000932,-0.00000932,0,2016-07
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.13080820,0.00036900,-0.00036900,0,2014-12-04
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,,,,,2018-10
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.13080820,0.00036900,-0.00036900,0,2016-05
Kepler-265 d,Kepler-265,1,4,Transit,2014,Kepler,43.13080820,0.00036900,-0.00036900,0,2015-09-24
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,,,,,2018-10
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83183090,0.00086030,-0.00086030,0,2014-12-18
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83216380,0.00091190,-0.00091190,0,2018-08-16
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83183090,0.00086030,-0.00086030,0,2014-12-04
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83216380,0.00091190,-0.00091190,0,2017-08-31 00:00
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.82990000,0.00160000,-0.00160000,0,2014-01-08
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83183090,0.00086030,-0.00086030,0,2015-09-24
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83183963,0.00032269,-0.00032269,0,2019-03
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83266255,0.00001546,-0.00001546,0,2016-07
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83102400,0.00139600,-0.00139600,0,2014-03
Kepler-265 e,Kepler-265,1,4,Transit,2014,Kepler,67.83183090,0.00086030,-0.00086030,0,2016-05
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61836309,0.00002529,-0.00002529,0,2017-08-31 00:00
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61834191,0.00002476,-0.00002476,0,2014-12-04
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61840926,0.00002411,-0.00002411,0,2019-03
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61833608,0.00000562,-0.00000562,0,2016-07
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61836309,0.00002529,-0.00002529,0,2018-08-16
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61833000,0.00004800,-0.00004800,0,2014-03
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61834191,0.00002476,-0.00002476,0,2014-12-18
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61834191,0.00002476,-0.00002476,0,2016-05
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61840000,0.00013000,-0.00013000,0,2014-01-08
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,6.61834191,0.00002476,-0.00002476,0,2015-09-24
Kepler-266 b,Kepler-266,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72360100,0.00164300,-0.00164300,0,2014-03
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72157440,0.00088820,-0.00088820,0,2014-12-18
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72140920,0.00082830,-0.00082830,0,2018-08-16
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72155986,0.00002088,-0.00002088,0,2016-07
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72157440,0.00088820,-0.00088820,0,2015-09-24
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,,,,,2018-10
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72322181,0.00031674,-0.00031674,0,2019-03
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72157440,0.00088820,-0.00088820,0,2016-05
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.71430000,0.00290000,-0.00290000,0,2014-01-08
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72140920,0.00082830,-0.00082830,0,2017-08-31 00:00
Kepler-266 c,Kepler-266,1,2,Transit,2014,Kepler,107.72157440,0.00088820,-0.00088820,0,2014-12-04
Kepler-267 b,Kepler-267,1,3,Transit,2014,Kepler,3.35400000,,,0,2014-05
Kepler-267 b,Kepler-267,1,3,Transit,2014,Kepler,3.35368204,0.00002900,-0.00002900,0,2012-05
Kepler-267 b,Kepler-267,1,3,Transit,2014,Kepler,3.35370700,0.00001600,-0.00001600,0,2014-01-08
Kepler-267 b,Kepler-267,1,3,Transit,2014,Kepler,3.35373201,0.00000400,-0.00000400,0,2017-08-31 00:00
Kepler-267 b,Kepler-267,1,3,Transit,2014,Kepler,3.35372800,0.00000700,-0.00000700,0,2014-03
